household_id,居住都道府県,居住市区町村,生活保護,児童手当,児童育成手当,児童扶養手当_最小
1263,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1264,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1265,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1266,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1267,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1268,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1269,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1270,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1271,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1272,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1273,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1274,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1275,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1276,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1277,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1278,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1279,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1280,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1281,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1282,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1283,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1284,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1285,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1286,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1287,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1288,神奈川県,横浜市,132130.0,0.0,0.0,0.0
1289,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1290,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1291,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1292,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1293,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1294,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1295,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1296,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1297,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1298,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1299,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1300,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1301,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1302,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1303,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1304,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1305,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1306,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1307,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1308,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1309,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1310,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1311,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1312,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1313,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1314,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1315,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1316,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1317,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1318,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1319,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1320,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1321,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1322,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1323,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1324,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1325,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1326,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1327,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1328,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1329,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1330,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1331,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1332,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1333,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1334,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1335,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1336,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1337,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1338,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1339,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1340,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1341,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1342,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1343,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1344,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1345,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1346,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1347,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1348,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1349,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1350,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1351,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1352,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1353,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1354,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1355,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1356,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1357,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1358,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1359,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1360,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1361,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1362,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1363,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1364,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1365,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1366,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1367,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1368,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1369,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1370,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1371,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1372,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1373,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1374,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1375,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1376,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1377,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1378,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1379,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1380,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1381,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1382,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1383,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1384,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1385,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1386,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1387,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1388,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1389,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1390,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1391,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1392,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1393,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1394,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1395,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1396,神奈川県,横浜市,132130.0,0.0,0.0,0.0
1397,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1398,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1399,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1400,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1401,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1402,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1403,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1404,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1405,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1406,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1407,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1408,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1409,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1410,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1411,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1412,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1413,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1414,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1415,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1416,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1417,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1418,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1419,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1420,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1421,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1422,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1423,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1424,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1425,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1426,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1427,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1428,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1429,神奈川県,横浜市,132130.0,0.0,0.0,0.0
1430,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1431,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1432,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1433,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1434,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1435,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1436,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1437,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1438,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1439,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1440,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1441,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1442,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1443,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1444,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1445,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1446,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1447,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1448,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1449,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1450,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1451,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1452,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1453,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1454,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1455,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1456,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1457,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1458,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1459,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1460,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1461,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1462,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1463,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1464,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1465,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1466,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1467,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1468,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1469,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1470,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1471,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1472,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1473,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1474,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1475,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1476,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1477,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1478,神奈川県,横浜市,132130.0,0.0,0.0,0.0
1479,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1480,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1481,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1482,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1483,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1484,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1485,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1486,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1487,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1488,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1489,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1490,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1491,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1492,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1493,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1494,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1495,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1496,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1497,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1498,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1499,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1500,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1501,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1502,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1503,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1504,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1505,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1506,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1507,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1508,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1509,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1510,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1511,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1512,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1513,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1514,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1515,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1516,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1517,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1518,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1519,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1520,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1521,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1522,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1523,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1524,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1525,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1526,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1527,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1528,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1529,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1530,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1531,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1532,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1533,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1534,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1535,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1536,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1537,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1538,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1539,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1540,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1541,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1542,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1543,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1544,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1545,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1546,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1547,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1548,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1549,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1550,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1551,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1552,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1553,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1554,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1555,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1556,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1557,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1558,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1559,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1560,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1561,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1562,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1563,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1564,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1565,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1566,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1567,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1568,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1569,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1570,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1571,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1572,神奈川県,横浜市,132130.0,0.0,0.0,0.0
1573,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1574,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1575,神奈川県,横浜市,132130.0,0.0,0.0,0.0
1576,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1577,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1578,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1579,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1580,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1581,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1582,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1583,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1584,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1585,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1586,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1587,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1588,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1589,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1590,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1591,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1592,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1593,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1594,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1595,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1596,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1597,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1598,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1599,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1600,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1601,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1602,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1603,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1604,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1605,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1606,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1607,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1608,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1609,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1610,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1611,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1612,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1613,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1614,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1615,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1616,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1617,神奈川県,横浜市,132130.0,0.0,0.0,0.0
1618,神奈川県,横浜市,132130.0,0.0,0.0,0.0
1619,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1620,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1621,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1622,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1623,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1624,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1625,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1626,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1627,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1628,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1629,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1630,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1631,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1632,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1633,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1634,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1635,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1636,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1637,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1638,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1639,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1640,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1641,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1642,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1643,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1644,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1645,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1646,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1647,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1648,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1649,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1650,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1651,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1652,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1653,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1654,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1655,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1656,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1657,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1658,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1659,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1660,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1661,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1662,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1663,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1664,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1665,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1666,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1667,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1668,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1669,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1670,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1671,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1672,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1673,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1674,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1675,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1676,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1677,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1678,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1679,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1680,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1681,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1682,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1683,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1684,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1685,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1686,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1687,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1688,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1689,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1690,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1691,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1692,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1693,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1694,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1695,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1696,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1697,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1698,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1699,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1700,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1701,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1702,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1703,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1704,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1705,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1706,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1707,神奈川県,横浜市,131960.0,0.0,0.0,0.0
1708,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1709,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1710,神奈川県,横浜市,131500.0,0.0,0.0,0.0
1711,神奈川県,横浜市,132320.0,0.0,0.0,0.0
1712,神奈川県,横浜市,132320.0,0.0,0.0,0.0
